store_id,brand,name,city,province,opened_at,mall_name,mall_id,distance_to_mall_m,city_match,status
f8c08b17-64eb-4633-919e-ad1482a673ed,DJI,重庆巴南万达授权体验店,重庆市,重庆市,2025-12-02,万达广场(重庆巴南店),MALL_00745,537.4,True,OK
bf0ce59d-cc7a-4b2f-93bd-2b9785cb82da,DJI,重庆高新天街授权体验店,重庆市,重庆市,2025-12-02,美宜佳(龙湖·好城时光店),MALL_00889,396.5,True,OK
6db2ea32-4811-439c-8049-57e1c531ae94,DJI,东莞君尚授权体验店,东莞市,广东省,2025-12-02,万达百货(东莞东城万达广场店),MALL_00890,267.3,True,OK
d2b461c8-cd9d-41b3-bc8d-cce9e338de75,DJI,云浮吾悦广场授权体验店,云浮市,广东省,2025-12-02,吾悦广场(云浮店),MALL_00725,1355.1,True,OK
7f8d12b0-b3ee-4bef-be5d-18c222a46d5c,DJI,牡丹江万达授权体验店,牡丹江市,黑龙江省,2025-12-02,万达广场(牡丹江店),MALL_00670,696.7,True,OK
850da13b-40e8-4410-9370-97db3077f34e,DJI,揭阳榕城万达授权体验店,揭阳市,广东省,2025-12-02,屈臣氏(揭阳榕城万达广场店),MALL_00891,535.2,True,OK
